"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024233","2013-08-07","1.9",,,"0.0","0.0","0.0","21.5","31.1","13.9",,"  310","  310",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-08","2.5",,,"0.0","0.0","0.0","20.5","28.3","14.4",,"   20","   80",,"5.4","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-09","2.1",,,"0.0","0.0","0.0","21.2","28.3","14.4",,"  190","  180",,"6.3","8.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-10","2.9",,,"2.3","0.0","0.0","20.6","25.6","15.0",,"  190","  200",,"6.7","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-11","2.9",,,"0.0","0.0","0.0","18.7","25.0","14.4",,"  250","  230",,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-12","1.9",,,"0.0","0.0","0.0","19.5","25.6","16.1",,"  240","  250",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-13","1.8",,,"0.0","0.0","0.0","20.3","27.8","15.0",,"  350","  210",,"4.0","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-14","2.0",,,"0.8","0.0","0.0","21.3","27.2","15.0",,"  260","  250",,"6.3","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-15","1.0",,,"1.8","0.0","0.0","19.2","21.1","17.2",,"  200","  200",,"3.1","3.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-16","2.2",,,"0.0","0.0","0.0","20.4","28.9","16.1",,"  240","  230",,"4.5","7.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-17","3.0",,,"0.0","0.0","0.0","21.7","25.6","17.2",,"  220","  230",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-18","3.1",,,"0.0","0.0","0.0","20.1","26.1","15.6",,"  240","  240",,"6.3","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-19","3.0",,,"0.0","0.0","0.0","20.4","26.7","15.6",,"  350","   40",,"7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-20","4.6",,,"0.0","0.0","0.0","20.4","25.6","16.1",,"   20","  350",,"7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-21","4.3",,,"0.0","0.0","0.0","20.6","27.8","15.0",,"  350","  360",,"6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-22","1.9",,,"0.0","0.0","0.0","22.2","28.9","15.0",,"  300","   10",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-23","4.1",,,"0.0","0.0","0.0","20.9","25.0","16.1",,"  210","  220",,"7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-24","2.7",,,"0.0","0.0","0.0","19.4","25.0","16.7",,"  210","  240",,"5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-25","2.6",,,"0.3","0.0","0.0","19.3","22.2","16.1",,"   30","   50",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-26","1.9",,,"1.0","0.0","0.0","19.4","24.4","16.1",,"  250","  240",,"7.2","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-27","1.4",,,"1.3","0.0","0.0","19.7","26.7","17.2",,"  310","  310",,"5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-28","1.3",,,"5.6","0.0","0.0","20.5","26.7","15.6",,"  120","  110",,"5.4","6.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-29","3.0",,,"19.3","0.0","0.0","21.1","23.9","18.3",,"  160","  160",,"8.1","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-30","2.9",,,"0.0","0.0","0.0","19.9","26.1","16.1",,"  350","  350",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-08-31","2.6",,,"0.0","0.0","0.0","20.1","27.8","13.9",,"  290","   10",,"5.8","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-01","2.5",,,"0.0","0.0","0.0","20.4","27.8","15.6",,"  200","  220",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-02","2.1",,,"0.0","0.0","0.0","22.1","27.8","17.2",,"  240","  230",,"5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-03","1.7",,,"2.3","0.0","0.0","20.0","25.0","16.7",,"  270","  310",,"3.6","5.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-04","2.4",,,"0.3","0.0","0.0","19.4","22.8","16.1",,"   10","   20",,"6.7","8.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-05","2.5",,,"27.7","0.0","0.0","18.2","20.0","15.6",,"  190","  200",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-06","2.6",,,"21.3","0.0","0.0","17.6","21.7","16.1",,"  210","  220",,"6.3","7.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-07","2.0",,,"0.0","0.0","0.0","18.4","23.3","17.2",,"   30","  320",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-08","1.5",,,"0.0","0.0","0.0","19.2","26.7","14.4",,"   10","  360",,"4.5","7.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-09","2.1",,,"0.0","0.0","0.0","18.8","26.1","13.9",,"   10","  360",,"4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-10","3.7",,,"0.0","0.0","0.0","19.8","26.7","15.0",,"  350","   50",,"6.3","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-11","2.4",,,"0.0","0.0","0.0","22.7","33.9","16.1",,"  360","  350",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-12","1.7",,,"0.0","0.0","0.0","20.9","25.6","15.0",,"  210","  200",,"4.0","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-13","2.0",,,"0.0","0.0","0.0","18.6","18.9","15.6",,"  220","  190",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-14","1.4",,,"0.0","0.0","0.0","17.8","21.7","15.6",,"  310",,,"3.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-15","2.2",,,"3.3","0.0","0.0","16.7","18.9","14.4",,"  200","  210",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-16","4.3",,,"0.3","0.0","0.0","17.4","21.7","15.0",,"   30","   30",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-17","2.3",,,"0.0","0.0","0.0","16.5","17.8","13.9",,"   40","   40",,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-18","2.5",,,"0.0","0.0","0.0","15.8","21.1","13.3",,"  250","  200",,"4.5","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-19","1.5",,,"0.0","0.0","0.0","16.9","25.6","10.0",,"  290","  290",,"4.0","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-20","3.0",,,"3.6","0.0","0.0","18.7","23.3","13.3",,"  250","  240",,"8.9","11.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-21","2.5",,,"0.0","0.0","0.0","16.3","21.1","13.3",,"  200","  230",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-22","5.5",,,"13.5","0.0","0.0","15.4","17.2","13.3",,"  180","  190",,"9.8","12.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-23","4.5",,,"2.8","0.0","0.0","14.3","16.1","11.1",,"  190","  200",,"8.1","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-24","2.6",,,"0.0","0.0","0.0","12.9","17.8","10.0",,"  160","  210",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-25","3.0",,,"2.0","0.0","0.0","12.1","16.1","9.4",,"  350","   80",,"6.7","11.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-26","2.2",,,"0.0","0.0","0.0","11.1","17.2","7.2",,"  300","  300",,"4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-27","4.3",,,"1.0","0.0","0.0","12.8","13.9","10.6",,"  200","  190",,"8.1","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-28","6.0",,,"43.4","0.0","0.0","14.1","16.7","11.7",,"  170","  240",,"11.2","16.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-29","7.1",,,"16.8","0.0","0.0","12.4","14.4","11.1",,"  220","  220",,"12.5","17.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-09-30","6.3",,,"18.5","0.0","0.0","12.0","13.9","10.0",,"  190","  190",,"11.2","15.7","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-01","4.7",,,"7.9","0.0","0.0","10.8","14.4","8.9",,"  180","  190",,"8.9","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-02","2.4",,,"5.3","0.0","0.0","11.2","12.8","9.4",,"  190","  190",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-03","0.9",,,"0.8","0.0","0.0","10.6","14.4","8.9",,"  300","  300",,"3.1","4.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-04","1.1",,,"0.0","0.0","0.0","10.8","17.8","5.6",,"  270","  110",,"4.0","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-05","1.6",,,"0.0","0.0","0.0","13.4","20.0","8.3",,"  340","  340",,"3.6","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-06","2.6",,,"4.1","0.0","0.0","13.9","22.8","7.8",,"  240","  240",,"9.4","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-07","6.3",,,"0.5","0.0","0.0","14.3","16.1","11.7",,"  200","  210",,"9.8","13.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-08","3.0",,,"6.9","0.0","0.0","12.0","13.9","7.8",,"   10","   30",,"9.4","11.2",,,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-09","1.6",,,"0.0","0.0","0.0","9.8","15.0","5.6",,"  280","  270",,"3.6","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-10","1.7",,,"1.0","0.0","0.0","11.1","14.4","8.3",,"  220","  230",,"4.0","5.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-11","1.0",,,"9.1","0.0","0.0","11.5","13.9","10.6",,"  210","  190",,"3.6","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-12","2.2",,,"1.0","0.0","0.0","11.4","14.4","8.9",,"  350","  350",,"6.7","7.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-13","1.8",,,"0.0","0.0","0.0","10.2","15.0","6.7",,"   50","   50",,"5.4","6.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-14","1.6",,,"0.0","0.0","0.0","9.7","15.6","3.9",,"   30","   20",,"4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-15","0.9",,,"0.0","0.0","0.0","9.8","15.6","5.0",,"  270","  280",,"3.6","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-16","2.7",,,"0.0","0.0","0.0","10.9","12.8","8.9",,"   10","   40",,"6.7","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-17","1.7",,,"0.0","0.0","0.0","10.9","14.4","8.9",,"   20","   50",,"3.1","4.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-18","1.2",,,"0.0","0.0","0.0","9.7","12.8","7.2",,"   10","   20",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-19","1.4",,,"0.0","0.0","0.0","9.0","10.6","7.8",,"   30","   30",,"3.1","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-20","2.4",,,"0.0","0.0","0.0","9.3","10.6","7.8",,"   10","   40",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-21","2.5",,,"0.0","0.0","0.0","9.1","11.7","8.3",,"   30","   40",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-22","1.9",,,"0.0","0.0","0.0","9.8","14.4","7.2",,"   30","   40",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-23","0.4",,,"0.0","0.0","0.0","9.2","12.8","6.1",,"   30","  250",,"2.7","3.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-24","0.6",,,"0.0","0.0","0.0","8.1","10.0","6.1",,"  170","  170",,"3.1","3.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-25","1.8",,,"0.0","0.0","0.0","9.3","12.2","7.8",,"   40","   30",,"4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-26","2.7",,,"0.0","0.0","0.0","10.2","11.7","8.3",,"   30","   40",,"6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-27","4.4",,,"1.8","0.0","0.0","9.9","13.9","8.3",,"   10","  350",,"10.7","14.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-28","5.1",,,"0.0","0.0","0.0","10.9","14.4","7.2",,"   10","   10",,"10.3","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-29","2.2",,,"0.0","0.0","0.0","8.7","13.3","3.3",,"  130","  330",,"4.5","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-30","3.9",,,"0.5","0.0","0.0","9.2","15.0","5.6",,"  220","  220",,"9.4","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-10-31","2.2",,,"0.3","0.0","0.0","12.3","14.4","10.6",,"  210","  210",,"6.3","8.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-01","1.4",,,"1.3","0.0","0.0","13.8","17.8","11.7",,"  160","  160",,"5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-02","7.9",,,"12.7","0.0","0.0","13.0","14.4","8.3",,"  220","  210",,"19.2","26.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-03","2.4",,,"0.5","0.0","0.0","8.8","12.2","4.4",,"   10","  220",,"6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-04","1.6",,,"0.0","0.0","0.0","7.7","10.6","3.9",,"  110","  120",,"5.4","6.7",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2013-11-05","3.1",,,"2.5","0.0","0.0","9.7","13.3","7.2",,"  200","  200",,"9.4","12.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-06","1.7",,,"3.8","0.0","0.0","10.1","12.8","7.8",,"  140","  140",,"5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-07","7.2",,,"30.0","0.0","0.0","10.6","11.1","10.0",,"  200","  190",,"12.5","16.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-08","4.1",,,"0.0","0.0","0.0","10.8","13.3","7.2",,"  220","  220",,"10.3","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-09","1.4",,,"1.8","0.0","0.0","8.7","11.1","5.0",,"  360","  360",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-10","4.4",,,"0.0","0.0","0.0","9.4","11.1","8.3",,"  360","   10",,"6.7","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-11","2.6",,,"0.0","0.0","0.0","9.6","16.1","6.1",,"  120","  130",,"7.2","9.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-12","2.2",,,"4.1","0.0","0.0","11.9","15.6","8.9",,"  210","  230",,"6.7","9.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-13","3.8",,,"0.0","0.0","0.0","12.5","13.9","10.6",,"  220","  220",,"7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-14","1.1",,,"1.3","0.0","0.0","10.5","11.1","6.1",,"  210","  210",,"3.6","4.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-15","6.0",,,"3.0","0.0","0.0","8.1","10.6","7.2",,"  180","  170",,"12.5","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-16","4.6",,,"0.0","0.0","0.0","8.3","10.0","5.0",,"  210","  230",,"10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-17","5.4",,,"5.3","0.0","0.0","8.8","11.7","7.2",,"  200","  200",,"9.8","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-18","3.9",,,"26.2","0.0","0.0","10.3","12.8","9.4",,"  160","  180",,"8.9","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-19","5.1",,,"1.0","0.0","0.0","10.2","13.3","4.4",,"  360","  210",,"9.4","12.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-20","4.3",,,"0.0","0.0","0.0","5.3","7.8","1.7",,"   10","  360",,"8.1","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-21","3.6",,,"0.0","0.0","0.0","3.1","7.8","-0.5",,"   30","   30",,"7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-22","4.6",,,"0.0","0.0","0.0","3.6","9.4","0.0",,"   10","   30",,"7.2","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-23","2.6",,,"0.0","0.0","0.0","5.0","11.1","1.1",,"   20","  310",,"5.4","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-24","0.9",,,"0.0","0.0","0.0","5.3","11.7","0.6",,"   20","   40",,"3.6","4.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-25","0.5",,,"0.0","0.0","0.0","6.2","12.2","2.2",,"  160","  110",,"2.7","2.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-26","1.0",,,"0.0","0.0","0.0","6.5","12.2","2.8",,"  130","  130",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-27","1.3",,,"0.0","0.0","0.0","10.2","14.4","5.6",,"   30","  360",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-28","0.7",,,"0.0","0.0","0.0","7.1","11.7","3.3",,"  120","  190",,"3.6","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-29","2.1",,,"0.5","0.0","0.0","7.7","9.4","5.0",,"  140","  130",,"4.5","5.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-11-30","3.9",,,"2.3","0.0","0.0","9.2","11.1","7.2",,"  220","  220",,"7.6","9.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-01","8.8",,,"3.0","0.0","0.0","11.7","13.3","7.8",,"  220","  210",,"13.4","18.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-02","3.5",,,"4.6","0.0","0.0","7.4","7.8","1.7",,"  220","  230",,"11.2","14.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-03","5.6",,,"0.0","0.0","0.0","3.3","5.0","-0.5",,"   20","   10",,"11.2","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-04","1.6",,,"0.0","0.0","0.0","0.9","4.4","-2.1",,"  120","   30",,"3.6","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-05","2.6",,,"0.0","0.0","0.0","-0.8","1.1","-4.9",,"  110","  100",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-06","4.7",,,"0.0","0.0","0.0","-0.7","1.1","-4.3",,"   40","   60",,"8.9","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-07","3.1",,,"0.0","0.0","0.0","-3.3","0.0","-7.1",,"  350","  360",,"5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-08","2.2",,,"0.0","0.0","0.0","-3.3","2.2","-6.6",,"   10","  130",,"4.0","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-09","1.3",,,"0.0","0.0","0.0","-1.9","1.1","-4.9",,"  140","  140",,"4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-10","1.5",,,"0.0","0.0","0.0","1.8","5.6","0.6",,"  160","  160",,"3.6","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-11","0.8",,,"0.0","0.0","0.0","2.6","5.0","-1.6",,"  130","  100",,"3.1","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-12","2.3",,,"6.9","0.0","0.0","3.4","5.6","-0.5",,"  180","  190",,"6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-13","2.9",,,"0.5","0.0","0.0","6.7","9.4","5.6",,"  120","  200",,"5.8","7.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-14","3.7",,,"0.0","0.0","0.0","7.9","9.4","6.1",,"  210","  220",,"8.1","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-15","3.9",,,"1.3","0.0","0.0","9.3","11.7","8.3",,"  210","  210",,"7.6","9.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-16","1.0",,,"0.3","0.0","0.0","8.8","10.0","4.4",,"  140","   30",,"3.1","3.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-17","2.7",,,"0.0","0.0","0.0","5.6","8.3","4.4",,"  220","  240",,"7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-18","2.8",,,"1.3","0.0","0.0","7.0","7.8","2.2",,"   20","   10",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-19","2.1",,,"0.0","0.0","0.0","3.1","5.0","0.0",,"  330","  330",,"6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-20","3.7",,,"5.6","28.0","0.0","2.2","8.3","0.6",,"  210","  210",,"13.0","16.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-21","2.3",,,"5.6","0.0","0.0","6.8","8.9","5.6",,"  200","  200",,"5.8","7.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-22","4.0",,,"10.7","0.0","0.0","8.7","10.6","8.3",,"  190","  220",,"7.2","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-23","5.9",,,"1.5","0.0","0.0","10.6","11.7","6.1",,"  230","  200",,"13.0","17.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-24","1.7",,,"0.0","0.0","0.0","6.9","8.3","2.8",,"   20","   40",,"4.0","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-25","0.8",,,"0.0","0.0","0.0","3.8","6.7","1.7",,"  150","  150",,"3.6","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-26","0.5",,,"0.0","0.0","0.0","3.8","6.7","0.6",,"  150","  150",,"3.6","3.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-27","2.1",,,"0.3","0.0","0.0","3.1","8.9","0.0",,"  210","  200",,"10.3","12.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-28","1.3",,,"0.0","0.0","0.0","7.3","9.4","3.3",,"   30","   30",,"3.1","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-29","1.1",,,"0.0","0.0","0.0","4.6","7.2","1.7",,"  150","  130",,"3.1","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-30","2.6",,,"0.3","0.0","0.0","5.4","8.9","4.4",,"  100","   90",,"9.8","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2013-12-31","1.7",,,"0.5","0.0","0.0","7.6","8.3","5.0",,"  180","  170",,"5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-01","1.2",,,"0.0","0.0","0.0","5.7","7.2","3.3",,"  340","  310",,"3.6","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-02","3.2",,,"4.1","0.0","0.0","7.2","10.6","6.1",,"  190","  200",,"9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-03","2.6",,,"1.5","0.0","0.0","7.3","8.9","2.8",,"   30","   50",,"6.3","7.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-04","2.7",,,"0.0","0.0","0.0","4.8","7.8","0.6",,"   40","   40",,"4.5","5.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-05","3.7",,,"0.0","0.0","0.0","2.8","8.3","-0.5",,"   10","   10",,"6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-06","2.6",,,"0.3","0.0","0.0","3.2","7.8","-0.5",,"  210","  210",,"11.2","12.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-07","1.6",,,"12.2","0.0","0.0","6.4","8.3","5.0",,"  160","  150",,"4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-08","4.6",,,"9.7","0.0","0.0","8.4","10.0","7.2",,"  180","  180",,"10.7","14.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-09","6.3",,,"5.8","0.0","0.0","7.7","9.4","5.6",,"  210","  230",,"14.3","18.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-10","7.0",,,"4.3","0.0","0.0","8.4","12.8","8.3",,"  200","  200",,"13.4","18.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-11","8.8",,,"21.3","0.0","0.0","9.6","14.4","7.2",,"  210","  200",,"18.3","25.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-12","8.1",,,"1.5","0.0","0.0","7.7","11.1","5.6",,"  200","  210",,"13.4","17.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-13","7.1",,,"0.0","0.0","0.0","10.3","10.6","10.0",,"  200","  210",,"14.8","20.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-14","1.3",,,"0.0","0.0","0.0","10.2","11.1","7.2",,"  180","  180",,"5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-15","2.5",,,"0.0","0.0","0.0","8.4","11.1","5.6",,"   20","   10",,"5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2014-01-16","2.7",,,"0.0","0.0","0.0","6.3","6.7","4.4",,"   30","   30",,"6.3","6.7",,,,,,,,,,,,,,,,,,,,,
